account,storage updates,loading branch,loading account,loading storage,total unfolds,total unfolding time (ms),total folds,total folding time (ms)
7d5b23dd0533b87c10795931e79ac052779b0698,0,4,1,0,5,681,7,11
9e32b13ce7f2e80a01932b42553652e053d6ed8e,2,12,1,2,15,336,8,21
50e985b30b65b209bae1839e20c559bf64b0cf60,0,4,1,0,5,1018,5,10
99964f59019a736372fb486dd1e9bc18962c238b,0,4,1,0,5,10,4,10
a06e894d8cf3a71782445e6932497376728a6f2c,0,3,1,0,4,348,7,19
6069e0eb7449d7f7ec65cb35dc08bfae70b115b3,0,2,1,0,3,228,4,7
159dd3e6db49b5df94dfbd9ea09e930bbef19ca8,3,9,1,4,13,597,8,138
e95a2cc8910b621f406fee55f2bbc13992473809,0,3,1,0,4,454,4,17
821ebf652046f42b822eb8dbb32ff37ab7d05ab8,0,4,1,0,5,239,8,128
66d79b8f60ec93bfce0b56f5ac14a2714e509a99,3,12,1,3,16,307,16,41
9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,0,5,1,0,6,10,10,22
c49e71b3f1cf4f6bdfddb58b47b5b923bd22e12d,0,4,1,0,5,322,4,10
48ac73c5b46c4f3f5a35c3cefdd02f27432026be,0,3,1,0,4,135,5,12
3c8ad34155b83ddb7f43119a19503d34ed2b5c7a,3,8,1,3,12,183,10,23
18f44dc54a00908ae2f1d7cde2b3fa3fc26b6c59,0,4,1,0,5,181,5,14
0a6e7ba5042b38349e437ec6db6214aec7b35676,18,66,2,23,84,6892,77,1602
3bc1a7838616b6e0363e502872cce31d6ee71652,0,5,1,0,6,67,6,13
c7e4c0bea7aa9b4d4304b1a6fb5a5a91332e68eb,0,4,1,0,5,242,5,11
18aaa7115705e8be94bffebde57af9bfc265b998,4,18,1,4,23,917,19,38
e3f3588a0defd8063e81c344c45ab4fd21cc2b38,0,3,1,0,4,406,8,18
6bfd5ef7e395474d0ac8bebe520e4feb57b4904d,0,5,1,0,6,423,5,12
960692640ac4986ffce41620b7e3aa03cf1a0e8f,5,23,1,5,30,50,26,52
d0aa679681c0af037794d32af40bb7ada454950d,0,3,1,0,4,6,4,11
ea7a9d591eced84c86229ff16ddd912672edac98,0,3,1,0,4,353,4,10
a3c2a2180fdc959bae73fb188f6085014d2b068b,0,3,1,0,3,234,6,328
1b1fd1cd51030e0d8b9211465d89dde200972136,0,4,1,0,5,9,4,9
7c1156e515aa1a2e851674120074968c905aaf37,7,23,1,7,27,1025,23,60
1135514a4cd8a2db86eb98f74990220c6d512c91,0,4,1,0,5,354,4,10
9d8636203e87c0912c78eae3c5011ae6fdcdf852,0,3,1,0,4,524,3,7
32296969ef14eb0c6d29669c550d4a0449130230,3,14,1,3,18,1057,13,25
57bedd7eb4c3118669f4f33a3cae4d4b554f24b7,0,4,2,0,6,8,4,444
4c3bae16c79c30eeb1004fb03c878d89695e3a99,4,13,1,4,18,541,12,30
125240930b2b37f77729eb45fe5813ca14204fd6,0,4,1,0,6,10,5,11
ca9337244b5f04cb946391bc8b8a980e988f9a6a,0,4,1,0,5,11,4,14
2c2cd2298d3b1f5bce37f4e49b169da45746b49e,0,3,1,0,4,207,5,10
20ce98013b71552801fca1d90830609d7a08465f,0,4,1,0,5,8,4,9
d06dc7e850609a703bea5ae392a5241f647441b2,0,4,1,0,4,559,9,20
346c802df3404bec2f265603db28b815321251ee,0,4,1,0,5,8,5,10
6081258689a75d253d87ce902a8de3887239fe80,0,5,1,0,6,10,6,15
0b5c4a7fcda49e0a8661419bb55b86161a86db2a,0,4,1,0,5,8,4,9
9fed8ca0969e8a0704c0741931624c12de391fd4,0,3,1,0,4,231,3,8
ef1268721d8e7ad581be2d0df9e5a5197dd804a3,0,5,2,0,6,12,5,484
9c04560df8dff626555317ccc2c336b9c24fda41,3,7,1,3,11,16,8,20
53099f0049397abe02cbce3036efcb10c6770af6,0,5,1,0,6,288,5,40
4495bf4b76ff3564121a01287a58f3177899c9f7,0,4,1,0,5,6,8,20
a9c2d02cf619a906283e4b61fa6f23641dd57dd3,0,4,1,0,4,1089,4,8
45960cd5df714fe46481244cf1f8663cd234fd15,0,4,2,0,5,161,4,380
5869e69d54848e9e336026cd34cb6de277ee39c0,0,4,1,0,5,11,3,8
56312781a3aaaa975a79313e41bcbfe5c04ee1b7,0,4,1,0,5,244,5,10
69c66beafb06674db41b22cfc50c34a93b8d82a2,3,7,1,4,11,23,12,219
fcdc800b90c94f584323296fe95fb66bef00806a,0,2,1,0,2,419,2,6
e58a8e24d9f6a3d7648804ec0babcf58b376ef48,0,5,1,0,6,712,9,19
2e633d1a4777ac6d07cad59d43e2502abc8b00e7,0,3,1,0,4,309,5,12
dc715c751f1cc129a6b47fedc87d9918a4580502,37,68,1,37,106,1084,100,213
43d01fd8003f55d3bf2049183605e4e7ca6c895e,0,5,1,0,6,245,6,15
84169ea605619c16cc1e414aad54c95ee1a5da12,1,4,2,1,6,127,4,502
c1c88785e9b5c9c85b3f6c99255c3bef9e3b14a7,0,4,1,0,5,10,5,11
4cea006e1268027d28b07fe3a93b2989d81a058e,0,4,1,0,5,335,5,10
563bb4a35af2072160f11fa8b87763f576f31018,0,5,1,0,7,166,10,31
4d6f90d12656b411a70102ff82f17e895f7092ec,0,3,1,0,4,8,5,13
be3fc39cbaa1ed9bfcdf1e284f101de77ea5203a,0,3,1,0,4,7,5,10
e13fafe4fb769e0f4a1cb69d35d21ef99188eff7,9,15,2,9,25,490,20,412
c53125fd512d4adee384968a883ad22ab2b35abe,0,4,1,0,5,459,10,20
05f4d2bb20f311c3254dc05998627b23028a15ef,0,3,1,0,4,450,4,11
dfdc4f225a18c62bfe63cec660c18479dd9e0a7b,4,5,1,4,10,19,8,15
65115c6d23274e0a29a63b69130efe901aa52e7a,0,3,1,0,4,6,11,23
9c01b66c33a73dcf8b2e65a2e88ab9059dda4d07,0,3,1,0,4,12,5,13
237c23dd6fcba051dee0f06081aef10e2510c736,0,5,1,0,6,1343,6,16
d63bf46c86495d2cd8c1e3e21aa988bf95590283,0,3,1,0,4,7,4,8
40cc70d04166dab2929053d536be8def43d13f6a,0,5,1,0,5,878,7,15
f859095af91f76036f0b02fa95782b1c629444df,0,5,1,0,6,545,4,11
3e23e7bd9a2befac3ba0db4e7ca1b4a9754ef75c,0,5,1,0,6,266,6,13
e7488a0399a2262292f965ef4e40f12e41d4d27c,0,5,1,0,6,482,7,13
777e18fb39d61c407d01caffc8c08b9db31794b9,0,3,1,0,4,219,4,8
e24f7cf970e6a07aaaa0e31a3f30107b5a402203,0,4,1,0,4,521,6,12
52c3425e1f71a42bba85c9562b4e36bfbb7e3f33,0,3,2,0,4,584,4,249
d44e4e36a954189cc84062fd044c22c84ccf2129,0,5,2,0,5,546,6,415
5d9c1539c97442e4847fcb3c7628b2ad5204356d,0,4,1,0,4,361,9,24
eeb3d7f9e419a503ce426469cc0725b5cd638b38,4,13,1,4,18,384,14,28
965d7d564939a68e4407a00c4eb4fcecd0c956ad,0,4,1,0,5,171,8,18
83e3019f873d499db93066388000e0c02a189bcd,0,4,1,0,5,7,9,19
6670cc1d4debe29ec12f1da6d66a2a487431b3d5,0,4,1,0,5,222,8,19
a483254773cfe94d502557099945caf90725473f,0,3,1,0,4,6,5,10
d24f6c1bd6f34260bf5cddea8740f95147396b90,0,2,1,0,3,330,4,7
0ee1a4bd8445128f34f30ca10f71b94d5046378c,0,3,1,0,4,105,5,10
c0cb713c903229aca3541c3d72ce308cbcb5499b,0,5,1,0,5,837,5,13
c457ff8d72166a851aebc8824c4ddf517a55f336,0,3,1,0,4,212,5,11
53f5a4f2a967940af1ded348236ac0ce7fea3694,0,5,1,0,6,269,5,11
d97f23aa44dd1993bdc82e7694608637c0903442,0,3,1,0,4,402,7,17
5836f538374aee94e15c3a849a50d263a5d859d1,0,5,2,0,6,572,5,483
37fd7fc28e7a81bd46df7172457cef45017b1911,0,4,1,0,5,140,10,24
3247f6b66f24f672eacf52080e0381fa45deb307,0,4,1,1,5,15,10,341
751bb41e1cd4af7f7eecd63c8333ee8d9f303250,0,5,1,0,6,560,4,11
3c1727c283370e476a63768c7cab843b8bd63130,0,5,1,0,6,14,4,11
7c7f03f1afb962ec57e40eb8da94a91c101aed1d,0,5,1,0,6,535,6,12
527d5f10d70ca41e1e0eee8d30b553bb5271ee48,3,10,1,3,14,245,15,38
56117af0819ea7cca510fe8358fb40446470ef6d,0,4,1,0,5,141,11,24
7f357abf0438da281c41b2f716fa30484c909381,0,3,1,0,4,131,2,9
cd08d47168405cd9b0d355fc83aa984e833f4b89,0,3,1,0,4,7,4,9
69c7bd26512f52bf6f76fab834140d13dda673ca,3,7,1,3,11,18,7,15
92d613fc395247c8530357079ab0095700b50faf,0,2,1,0,2,268,4,8
4be40d9ed2209ce0b4764ff956e903a8c260bc4d,0,5,1,0,6,704,6,14
f715c1e79b57d65767c187d09366c3609e482945,0,4,1,0,5,243,10,23
d96c52186a55b039e3e94fc943ac266f2f127cf1,0,3,2,0,4,455,5,344
174877674275eeef3ae72f4b27fbd1b47b4404da,0,3,1,0,3,369,5,14
63a7c2537e54831d902f6140f7ae07d3802ad256,0,3,1,0,4,8,5,12
99d2385e78ceca4c11a7ff7df3f5edf808db1e30,0,4,1,0,5,12,4,12
59c7762c40edcb415cb42c74cec86a54be1d419a,0,4,1,0,5,8,9,24
cbf08997753ae5f8da932ead13968d65904378ec,0,4,1,0,5,169,4,7
2a6042321e71abfaa6491db43afa73692840e62d,0,5,1,0,6,337,6,13
1997ff5bfedde88fd4148e97525dc44fff89fc4a,0,3,1,0,4,640,5,10
ec25a97dbc4e5f85f97b3109f368e49ef111ad33,0,3,1,0,4,254,5,12
baba6d3bc91fca7468664ba5574a7a75b371de13,0,4,1,0,5,358,6,13
210b3cb99fa1de0a64085fa80e18c22fe4722a1b,0,3,1,0,4,8,9,18
03b59bd1c8b9f6c265ba0c3421923b93f15036fa,6,29,1,7,35,2466,29,529
4a81658232027b831927ad437a1a4d2c03670572,0,4,1,0,4,466,5,11
9345c3e50f31f18a68c5bd210cce6f2083ec6943,3,8,1,3,12,23,8,133
a89247ca106f681481447da371425c60044a64c7,0,3,1,0,3,227,6,13
1c4452f804584d5c75d45a42e1c56d9f770ac258,0,4,1,0,5,516,5,12
f0d84963232106a17c40c830aa6a35d595f83348,0,4,1,0,5,16,4,15
8731d54e9d02c286767d56ac03e8037c07e01e98,0,4,1,0,5,11,4,7
1f4a4f9db90485511500ccd1af32371c2c299a8b,0,3,1,0,4,233,4,8
c04902ffc1a2a6e74772fc73b6454e17f0f39e91,0,3,2,0,4,6,3,351
225a38bc71102999dd13478bfabd7c4d53f2dc17,0,6,1,0,7,16,7,19
23859b51117dbfbcdef5b757028b18d7759a4460,1,6,1,1,7,491,9,23
cb76314c2540199f4b844d4ebbc7998c604880ca,3,16,1,3,19,762,13,29
3e8e1152853bb10b1028802774905c7bfead3d46,0,4,1,0,5,237,4,9
54b7edbc4db11620297ee154b7af6820b74d71f9,0,3,1,0,4,5,4,8
89d69fb83d6b96737a261f7a182b5d5ad05d78ef,0,4,1,0,5,9,4,10
a27ca3dd6bca4fd4ecebba1ecd2902ceb1f4da63,0,3,1,0,4,157,5,10
88d10cd5e4bdd650d41fd04568a53d3d0b663596,0,3,1,0,3,760,8,19
2533cd76242079d368eb024cbacb3b69824f8610,0,5,1,0,6,11,5,11
b38cc8c5f6eebc03a38515e2aad580e0b80d67ea,3,10,1,3,14,26,12,28
4b3715ae3aa43e2fcf52ecc03f7bfc8914ecab07,0,4,1,0,5,217,4,9
06e396e420511e5bad0c2ed28e835da45e3df269,0,5,1,0,6,213,6,10
c21ebcc8c49e8c089475ce680550c9e84cdcd228,0,4,1,0,4,787,5,152
0f72e8ab5d55701473fdaf8a8c95124b3c781ac5,0,5,1,0,6,390,11,24
bf417526b7dedcd314b707de8f77302548dd4259,0,6,1,0,7,351,6,28
eb6d749cc407a1d3e5f53f28b4eee6dab43de02d,0,4,1,0,5,217,7,13
ef16d761ca0e0e7a52e11dd3607995c35596fd4a,0,3,1,0,4,7,3,5
9aab4c1bb12d68b7b2112bd6b425a5b4550b8bd7,0,3,1,0,4,455,5,10
9fa5c5733b53814692de4fb31fd592070de5f5f0,0,5,1,0,6,14,3,9
b42f812a44c22cc6b861478900401ee759ebead6,0,3,1,0,4,10,5,9
1698a3e248ff7f0f1f91fe82eedaa3f1212d1f7f,1,5,1,1,7,151,9,25
b6b84040747765e62e57a252b5485350751e7f73,0,5,1,0,6,3415,7,14
160b9cb22196b61691c4577a8bfdb8e3ce60a5ec,0,5,1,0,6,376,6,13
fac0f84e2a5b23a2e64c279f71f782ec0cbc6aa9,0,3,1,0,4,342,6,14
4cc2c3518b1a5b782fa6c5bde80b7388fd8c674f,3,14,1,4,18,926,15,169
57e15e3e272b01d0779272ebedbe7f993cf9412d,0,3,1,0,4,5,3,6
f825eee714a02148779b69aaa5270f3c3b6143e0,0,3,1,0,4,141,8,20
afb9749f02097704888fdc753797640a4e12d077,0,4,1,0,5,365,6,18
a802b11532a14d49f1a62da295ebf3d73e71b2a1,0,5,1,0,6,458,4,12
4ceee26f0d7d61ecf262136843d820793dd11b8f,0,4,1,0,5,224,6,13
86c10d10eca1fca9daf87a279abccabe0063f247,4,21,1,6,25,2234,20,525
488bca5d96a555a38da6d28141f52eec2d79cc29,0,3,2,0,4,278,3,675
628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,5,22,1,5,28,1014,26,55
485abaf95299891e51e65db7bdcd9afcd9ab1f39,0,4,1,0,5,11,5,10
ec02ef523dab94caaad9fda739a61b696569cc04,0,5,1,0,6,218,6,11
3b484b82567a09e2588a13d54d032153f0c0aee0,3,16,2,4,20,1284,13,1238
4f9fbb3f1e99b56e0fe2892e623ed36a76fc605d,4,18,1,4,23,1170,16,33
eb2d649ac4501424194d1341c24648d8ab7b9947,0,4,2,1,4,1125,4,290
6e6524fd98d6c47912e25d85f9e92cea7ad0ef3e,0,3,1,0,4,340,5,10
f6d61c0557094605c75a55f77c2ea1304547334e,0,3,1,0,4,617,5,10
9548f5c6ac2618a282a0c1e35dd0bca434defc97,3,7,1,3,11,277,7,12
fe423ccfb7915de8eb58f8ad7ce08e1d66a47855,4,6,1,4,11,14,8,12
068234f38a0e768d80a17ef8edc3f39f02407fd4,0,3,1,0,3,334,4,8
408b382cdf522669059633c0b7aab0f6006904b5,0,4,1,0,5,239,6,13
c7fec5c72bf986ac7c4ebbd23d32f0c1df39fff4,0,3,1,0,4,344,8,19
d0924d335fdb4a629ea65a670e5dba7af9f47d2c,0,2,1,0,3,6,4,10
5e3995e533bb1dc9b5fab89bf3adafa9a2f8aced,0,4,1,0,5,344,4,10
48f8b07f7767511c0a18cd9be6d6fcb3a50e7f87,0,3,1,0,4,244,6,13
6db12ff197ccbda54f82eeb492aa203a16e31572,0,3,1,0,4,5,5,11
d0140519ebbf4158e08b6b49b4a395837d98602e,0,5,1,0,6,74,5,16
3ab2f9e94889404b0d1eddaafc7945e978f482a6,0,3,1,0,4,342,5,10
0f776cc057622f0da2f257d2b987a7cf3386b7cc,0,3,1,0,4,7,7,17
58e3c2573d997974f4cd276f3a90639d64e1c016,0,2,1,0,2,192,9,23
8e96abb04612e4016de3373ba3260cfd316114b6,0,3,1,0,4,439,5,11
eff6cb8b614999d130e537751ee99724d01aa167,0,3,1,1,4,9,9,142
d6311f5515fa0df5f506b7f0cac517ac14791900,0,4,1,0,5,134,9,18
94dbf04e273d87e6d9bed68c616f43bf86560c74,0,3,1,0,4,5,4,11
029f55c99914fecec08337e90c3424e7e07af321,0,4,1,0,5,239,5,10
1ee807f88279ec483bcf339dc7da382596c4e725,0,5,1,0,6,15,6,14
06dbb50ec3d17f7d79a57c32126744a9d9190b36,0,4,2,0,5,325,4,134
fe96726b3706769d80693536e650924f3ac7eec0,0,3,2,0,3,463,3,121
bb88c90b738759da9d0d7b8ad0b7c478ef37e6d7,0,4,1,0,5,327,6,14
3bd3e6de5f4bc475a6023c8b377c92b5efc1590d,0,6,1,0,7,371,11,24
b18dacf8937dcd595ac19f3ca4390e5a411b2eae,0,4,1,0,6,330,8,17
905c1006a9a6f3a90c694f8d25d24cd7e3fe6179,0,3,1,0,3,271,9,21
a3427b2ba287917d41e4aee0db3786d26b43b7f0,0,5,1,0,6,246,5,11
c673ef7791724f0dcca38adb47fbb3aef3db6c80,2,8,1,2,10,284,6,15
85ef88b81003306acb3e8985669bcb1aed042c44,0,3,1,0,4,9,4,8
3b6387016fbcc229ac3a25e5a0100746428b9f95,0,2,1,0,3,4,3,11
0116c4c00e3172d1057a46d567241ffec3e2c86b,0,4,1,0,4,647,5,10
e86c9677fcc6936b0f6a71a19738dd0911396961,0,4,1,0,5,8,3,10
4c9142c4dc9e4023b585a567467efcf5cbc2c1ce,1,8,1,1,9,842,5,9
00da804f75a30ac26d554a100880820505736e15,0,4,1,0,5,608,6,12
23c8ae2bbfd6a1d53d6032fb585e7a76589f6de5,0,4,1,0,5,637,6,10
ead71ee27217b85693ae31025113370a726e6a96,0,4,1,0,5,13,7,17
3dbd07c49727e3a55aa01da916eab0f5aba9c8ec,0,4,2,0,5,6,4,690
3e7578575ffcdce61dc72de635d2836eec9d5052,0,3,1,0,3,409,4,11
6231af60c43c8e898d2121abae2f3d569daa2852,0,4,1,0,5,7,5,11
35fa164735182de50811e8e2e824cfb9b6118ac2,11,49,1,12,60,2387,52,466
3ac0be4cdb950ff93ef175d91a3fdd3a5b078565,0,3,1,0,4,434,4,10
374613da726949141bc320e152cb1f9bd6510013,0,5,1,0,6,327,6,13
0c9e68e88585261f41be6ede8cf88106a63e9054,0,3,1,0,3,370,5,14
d1164f4d84562657b39e9ad42a523f4b99926b4b,0,3,1,0,3,84,4,10
33628ef3eb3406012cb7edac0192ef4e80a0a3be,0,6,1,0,7,988,12,27
5ce41ccddb40b2b7b71fc2f511c4fbf0708d8189,0,3,1,0,4,260,5,12
e5ece2caf0b7967eecc20898944013c8dc80ec2d,0,5,1,0,7,113,5,35
83644fa70538e5251d125205186b14a76ca63606,6,14,1,6,21,317,18,39
88346549feba3b41ed7c394c1135ab38797f29af,0,5,1,0,6,441,6,13
715ba0ecd8775b4dd15ed0e8e242aabcb62f32b6,0,4,1,0,5,890,4,349
4e6221c07dae8d3460a46fa01779cf17fdd72ad8,3,14,1,4,18,1541,14,148
d2ec34c8d7ffdf2bc976017a8fade6fee53e4f21,0,4,1,0,5,564,4,10
17d5c38ee7c14101d46559c5cd80cbe0a7ad3654,0,4,2,0,5,11,4,162
441761326490cacf7af299725b6292597ee822c2,5,22,1,5,28,1388,21,45
6d2e03b7effeae98bd302a9f836d0d6ab0002766,0,5,1,0,6,9,6,13
cd423f3ab39a11ff1d9208b7d37df56e902c932b,7,21,1,7,29,505,26,67
3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0,5,2,0,6,10,5,345
f0b9d9113eac7900a3d40f621cd76ab2d20e53b1,0,3,1,0,4,339,3,10
594685dbcb2f8f986b3bdb2a09332e13d643f2b6,0,4,1,0,5,11,7,14
8f7b9540ff8074a3394f0653977181ba629e38b7,0,3,1,0,4,873,4,9
d3bd00ce57f227d44f13d4cc09c4dc14f40fc557,0,3,2,0,4,8,4,351
dc3529ae55d013ecb89d1a17b03a0949348ffbce,0,4,1,0,5,453,4,10
93569deca94daedb68bd9f3df1dd0edb05b02634,0,4,1,0,6,213,5,9
24e2adf50c49633039757ab08bff489b7c5bd6b2,3,11,2,3,15,184,10,585
b809573968dca141e0d87920d6ec3c47c0b1f619,0,4,1,0,4,581,5,8
2f848984984d6c3c036174ce627703edaf780479,1,9,1,1,11,20,8,22
92d09da0d0e4178558b1fbcb8cc7fa17846d0467,0,6,1,0,7,15,11,29
b23b08e3b69e0d2ec7375ee20429a3d7bdf401c4,8,6,1,10,10,13,8,1164
82a880f7f858fa2e7226656a83bfd7d955d85156,0,4,1,0,5,141,7,16
b287e8c2f076c2a9b305bbaa3983fe11f92fe6d7,0,3,1,0,4,384,5,9
602b1dd645a77e56335f5235bac56ca9a69252cd,0,4,1,0,5,86,5,11
17d298f8ecbafc5a779ef6591b2624fb87c5c2dd,0,3,1,0,4,589,5,11
4c218eba0d92670cbff8ce40aaac412adaf8f7b6,0,4,1,0,5,8,9,19
d4874609e596ffbb671787b250f7c8d5385ec16b,0,5,2,0,6,110,4,575
73bc8db659177c67554a7ec20b629c1f8bcea44b,0,5,1,0,6,324,6,13
5afc3d976e6bd4d4edee3b32ba0fe1a31c928c42,0,3,1,0,3,563,5,14
7487f8c27fef86dda1d082d62a90beda9a33f5fd,0,3,1,0,3,324,5,10
92272976e3e9e4063a3f53c1ca68798aaaf6429c,0,4,1,0,5,11,6,14
77ac5f1144399399460ea39efa493162dbf3292c,0,4,1,0,5,11,5,12
425bee37f9845b2ee7f03d3017696e0918b18ffa,0,5,2,0,6,8,4,353
f8233f1c41a15ab90a488e6c8b226b2b8187b576,0,2,1,0,3,6,3,7
a49b543234f0e046854c50829bf99f03ab15e5dd,0,3,1,0,4,10,8,17
c0f7787cac4e36ef35a3ee0e641e62f941db2a74,0,5,1,0,5,697,6,14
9633e73d0591cb40cec707be2daf293889a2da49,0,3,1,0,4,472,10,20
3d434cc2bed778fd597b3b0ce5ac4bd36ffcc7f3,0,5,1,0,6,14,8,18
8264ac9c52fe807281959da92d3dc61805345d95,0,4,1,0,5,478,10,19
31426271449f60d37cc5c9aef7bd12af3bdc7a94,6,8,1,6,13,239,10,18
4ec9044153c40c0da08b7591487fbd1579727b7b,0,5,1,0,6,490,6,17
a3970dd0576d8abdf437d6c42204f1bf80f62924,0,3,1,0,4,105,4,8
1abd606b51b5f5522876a634560ca68da37ed195,0,4,2,0,5,10,5,370
3a0fe83b87e77c07fc5be3b3e4bcff626ccd2685,0,3,1,0,4,466,5,10
3e189650eae2e83dad967e2ee8571efea1c655ca,0,4,1,0,5,9,8,16
7818c7b4f23ed9b228710df2a633db961fa9258b,5,12,1,5,18,168,14,26
882f8ec748d67380c6f7c954fde0571171d192e4,0,4,1,0,5,141,4,9
d92545052a6c267e51aa9ff30a326b7d66a393f9,0,3,1,0,4,151,5,10
48319f97e5da1233c21c48b80097c0fb7a20ff86,0,2,1,0,3,4,3,7
55877bd7f2ee37bde55ca4b271a3631f3a7ef121,0,5,1,0,6,10,6,15
14cdeb1714183c65dbe596ce6d49578f0e4ee371,0,3,1,0,4,336,5,13
88ba7d18c2766b0f2e1f8d464952f2f3520cf66b,0,5,1,0,6,212,6,11
96d3ae4cb7b2d6b287b9799ab49b7d9f8cabfaca,0,6,1,0,8,245,6,12
43db83839a3c0c600713ed05a3fba35e272a807f,0,4,1,0,5,424,4,13
787a0a8bdb197134a113cf7a82155ffce281e2c4,0,4,1,0,5,237,5,10
ac39c79e6f435e8487425b30e07e50f20ea5465b,0,3,1,0,4,143,3,8
bd25c6f5305f87415b181581af9266829f7de2f6,0,2,1,0,3,481,3,8
d710d9f4cc2447c5fa429a131921943e9070786c,0,4,1,0,5,442,5,14
8055e0898e353ca41808380805533cbcd645f0f4,0,4,1,0,5,8,5,11
77e06c9eccf2e797fd462a92b6d7642ef85b0a44,2,13,1,2,15,763,10,22
bc2e5e8f8d3c371864bdd2a4433c24d854ecf9eb,0,3,1,0,3,678,4,9
d7004031f2770a11b051477184037fea2a658c14,0,3,1,0,4,246,5,12
da049b5d4e0c22fc70f5d498400760f0e7521c0b,0,4,1,0,4,693,6,13
c3658f6c28c4201f22e250716e90a259eedb6f31,0,3,1,0,4,308,4,10
42ed016f826165c2e5976fe5bc3df540c5ad0af7,3,9,1,3,14,247,11,23
9b00f0dcc051202ef31f40626c889f5b20f87e73,0,3,1,0,4,7,5,10
9bb6d4b928645eda8f9c019495695ba98969eff1,6,20,1,8,25,1782,19,519
740ba8aa0052e07b925908b380248cb03f3de5cb,8,27,1,9,35,1112,30,626
44ece57faf531c9415bba728299cbfe9415cc0c0,0,3,1,0,4,344,4,8
c5a032de52e821fb74aec2bded228d3445dd3908,0,2,1,0,3,79,4,9
d07c42e5428206e4f1f06138a7d0dfa4cace2372,0,3,1,0,4,344,4,11
d5aa70281e2224eba5b2339fc011e0f0bf88f481,0,6,1,0,7,233,6,14
33842fb67c54110432cb2e4ff7e4c98e338f42b4,0,4,1,0,4,547,6,12
132f86efc479aed16443030c70c4c3b162aae49c,0,5,1,0,6,417,5,10
9b1cdff5a120a16459ccdcb115cbc2c70d913465,0,4,1,0,5,337,3,8
ea0e4590bc6ad463a275b1a40d192461682bfd25,0,3,1,0,4,719,5,13
15153da0e9e13cfc167b3d417d3721bf545479bb,3,12,1,3,16,26,12,26
222222fd79264bbe280b4986f6fefbc3524d0137,2,7,1,2,10,18,7,15
5351fb0a9e506be88f68572c4894dd2839b52f65,0,4,1,0,5,10,5,14
57460cfdae0cff5ffa8da908cb610c91b189900f,0,4,1,0,4,282,8,17
6489aa944c839b68a29cc68d66ae0d55afaf88ea,0,3,1,0,4,111,4,9
4095f064b8d3c3548a3bebfd0bbfd04750e30077,0,4,1,0,5,13,5,10
65a5b22666bc112f3d18c08259139f8d9a9e7d57,0,3,1,0,3,334,3,8
4687f007da484efe20d7a17e5b1d105cdbfca0eb,3,11,1,3,15,401,10,22
d4bc53434c5e12cb41381a556c3c47e1a86e80e3,0,4,1,0,5,10,4,9
c76ec158652a6a1fa3232374137df96c23114a95,0,4,2,0,5,8,5,374
1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0,4,1,0,5,8,4,11
d92e90065b3ce05b6283c2afd6a44c2fd2389965,0,2,1,0,3,17,3,8
c4d2abac7fdd8b32022c11777a14221e259219a0,0,3,1,0,4,331,4,10
987602cc2aac1effe06d627f37675cd6c2aeb78b,0,4,1,0,6,225,3,10
baac2b4491727d78d2b78815144570b9f2fe8899,1,8,1,1,9,737,3,10
2a2be28a3883eb03316015506a0eb094ca88aa72,0,2,1,0,3,335,2,9
fbca0b0d2c8b7c965c8f3ab460c9f3a23c74a524,2,12,2,2,15,615,9,362
62713503753e179cde1066d9efc854088a4debf0,2,7,1,2,10,262,6,13
3f205e4de3e31b0b451c116809eefc945e77607c,0,4,1,0,5,505,4,9
ede0540c31620409e3b05164d1132bbb89a18131,0,4,1,0,5,641,6,15
ad12aa2be73b84036e5bb3985c66677b1224bfa1,0,4,1,0,5,491,4,11
090185f2135308bad17527004364ebcc2d37e5f6,2,14,1,2,17,259,12,26
d041be0466cd49ae025d6d0b85a802169e2390b8,0,3,1,0,4,318,4,10
daed88ed03912312f32baf035b1ef63bc3f7e032,0,5,1,0,6,1217,11,27
c4301a98e47897d2e8635b71611277876df9d050,0,4,1,0,5,8,5,12
583a164e4fa73644f43d25c0a381656c56f1ffb3,0,5,1,0,6,445,5,11
60031819a16266d896268cfea5d5be0b6c2b5d75,3,9,1,3,13,375,9,22
ea4983c42d579563b3175aa9a564743e7688faed,0,5,1,0,6,11,6,13
19690e89ba103414bfcb944e2fb47ba2ed24be0c,0,4,1,0,5,13,7,18
f96cb33c424509c977c629f4defacbe38576000f,0,3,1,0,4,6,4,9
d8a0b649ea97444d63022ffce6134d6df0d8ea6b,0,4,1,0,5,331,5,11
1436757edc30c80eb33e9d97da96f34af08d8d9a,0,4,1,0,5,281,5,11
fcad35c8bc7e57bde4297c9bb29e8bbf3669ae74,0,3,1,0,4,140,5,10
414ac7645dc849984a1fbc2962ce4b5480061a78,0,4,1,0,5,9,5,11
5dbbbd64cf0f5eb6c9adaf1dd8547fd903d835ce,0,3,2,0,4,300,4,415
6c650200ef1abf1109ae7698e08a53b02cb65b36,0,4,1,0,5,233,5,13
d4d5bc50aa5b498398572e7b8a56a1fd5654c71c,0,3,1,0,4,110,4,10
43c5d98063bbb95980cf4959336f3d0022a2e0bd,0,4,1,0,5,405,4,11
