updates,address plainKey,account plainKeys,PatriciaContext.Branch(),PatriciaContext.Account(),PatriciaContext.Storage(),PatriciaContext.PutBranch(),L0 - Load Account/Storage,L1 - Load Account/Storage,L2 - Load Account/Storage,L3 - Load Account/Storage,L4 - Load Account/Storage,unfold/fold calls,total unfolding time (ms),total folding time (ms),total processing time (ms)
5,5,0,6,5,0,6,451117/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451123/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,7,451129/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,451134/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451139/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451144/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451150/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451156/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451162/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451169/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451176/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451183/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451190/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451197/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451205/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451213/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451221/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451229/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,7,451237/0,0/0,0/0,0/0,0/0,13,0,0,0
5,5,0,5,5,0,4,451242/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451247/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,451252/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451258/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,451264/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451270/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,451276/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451282/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,451288/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451295/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451302/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451309/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,451316/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451323/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451330/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451338/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451346/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,451351/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,6,451356/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451361/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451366/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,451371/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451376/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451381/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451386/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451391/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451396/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,5,451402/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,5,451408/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,6,451414/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451420/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451426/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451431/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451436/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451441/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451446/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451451/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451456/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451461/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451467/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451472/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451478/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451484/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451490/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451496/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451502/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451509/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451516/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451521/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451526/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451531/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451536/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451541/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451546/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451552/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451558/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451564/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451570/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,451576/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451582/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451588/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451594/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,451600/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451607/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451612/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451617/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,8,451622/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,451627/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451633/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451639/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,8,451645/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,451651/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451658/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451665/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451672/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451679/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451687/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451695/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451700/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,6,451705/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451710/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451715/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451720/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451725/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,451730/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,8,451735/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,451740/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451745/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451750/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451755/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451760/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451765/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451770/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451776/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451782/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451788/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451794/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451800/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451806/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,451812/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451817/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451822/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451827/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,5,451833/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,5,451839/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,5,451845/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,6,451851/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451857/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451863/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451869/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,451875/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,8,451881/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,451887/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,451892/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451897/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,6,451902/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,451907/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,451912/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451917/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,451922/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,5,5,0,6,451928/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451934/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451940/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,451946/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451952/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451958/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,451964/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,451970/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,451975/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451980/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,451985/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,451990/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,451995/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452000/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452006/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,8,452012/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,452018/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452023/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452028/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,7,452033/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,452038/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452043/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452048/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452054/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452060/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452065/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452071/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,452077/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452083/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,6,452089/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452095/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452101/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452107/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452113/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,452119/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,7,452125/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,452130/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452135/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452140/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452145/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452151/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452157/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452163/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452170/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452177/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452184/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,452191/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452199/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452204/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452209/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452214/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452219/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452225/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,452231/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452237/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,452243/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452249/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,5,452255/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452261/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452267/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452273/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452279/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452286/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,8,5,0,7,452293/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,5,452298/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452303/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452308/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452313/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,452319/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452325/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452331/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452337/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452343/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452350/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452357/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452364/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452371/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452378/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452385/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,7,452392/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,452399/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452404/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452409/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,5,452414/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,7,5,0,6,452419/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452424/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,6,452429/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452434/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452440/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452446/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,5,452452/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,6,5,0,7,452458/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,7,452464/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,452471/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,4,5,0,3,452476/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,3,452481/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452486/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452491/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,3,5,0,3,452496/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,3,452502/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,3,5,0,4,452508/0,0/0,0/0,0/0,0/0,8,0,0,0
5,5,0,4,5,0,5,452514/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452520/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452526/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,452531/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452536/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452541/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452546/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,452551/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452556/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452561/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452566/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452571/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452576/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452581/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,452586/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452592/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452597/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452602/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,452607/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452613/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,452619/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452625/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452631/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,4,452637/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452643/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,452649/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452655/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,452661/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,452666/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452671/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452676/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452681/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452686/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452691/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452696/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452702/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,452708/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,6,5,0,6,452714/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,5,452720/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,452725/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452730/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,452735/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452740/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452745/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452750/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452755/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,5,452760/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452766/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452772/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,5,452777/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452782/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452787/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452792/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452797/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452802/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,452807/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,452813/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452819/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452825/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452831/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452837/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,6,452843/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452850/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452855/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452860/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452865/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,4,5,0,4,452870/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,4,452876/0,0/0,0/0,0/0,0/0,9,0,0,0
5,5,0,4,5,0,5,452882/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452888/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452894/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,6,452900/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,7,5,0,7,452906/0,0/0,0/0,0/0,0/0,12,0,0,0
5,5,0,5,5,0,4,452911/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,4,452916/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,6,452921/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452926/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452931/0,0/0,0/0,0/0,0/0,10,0,0,0
5,5,0,5,5,0,5,452937/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,6,5,0,5,452943/0,0/0,0/0,0/0,0/0,11,0,0,0
5,5,0,5,5,0,4,452949/0,0/0,0/0,0/0,0/0,10,0,0,0
